"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","120","2.0.0","133054","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","606","image-keyboard-response","121","2.0.0","133662","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/20-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","122","2.0.0","134565","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","123","2.0.0","135568","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","576","image-keyboard-response","124","2.0.0","136146","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/26-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","125","2.0.0","137049","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","126","2.0.0","138052","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","609","image-keyboard-response","127","2.0.0","138662","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/8-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","128","2.0.0","139565","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","129","2.0.0","140568","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","595","image-keyboard-response","130","2.0.0","141167","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/18-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","131","2.0.0","142069","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","132","2.0.0","143073","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","575","image-keyboard-response","133","2.0.0","143650","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/27-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","134","2.0.0","144553","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","135","2.0.0","145556","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","425","image-keyboard-response","136","2.0.0","145983","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/9-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","137","2.0.0","146885","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","138","2.0.0","147888","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","478","image-keyboard-response","139","2.0.0","148368","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/11-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","140","2.0.0","149270","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","141","2.0.0","150273","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
