"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","305","2.0.0","6148021","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","306","2.0.0","6149024","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1015","image-keyboard-response","307","2.0.0","6150042","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/1-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","308","2.0.0","6150943","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","309","2.0.0","6151946","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1268","image-keyboard-response","310","2.0.0","6153216","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/17-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","311","2.0.0","6154118","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","312","2.0.0","6155121","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1004","image-keyboard-response","313","2.0.0","6156127","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/14-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","314","2.0.0","6157029","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","315","2.0.0","6158032","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","755","image-keyboard-response","316","2.0.0","6158788","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/33-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","317","2.0.0","6159691","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","318","2.0.0","6160694","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
