"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","657","image-keyboard-response","280","2.0.0","309081","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/23-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","281","2.0.0","309984","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","282","2.0.0","310987","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","882","image-keyboard-response","283","2.0.0","311871","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/20-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","284","2.0.0","312773","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","285","2.0.0","313777","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1024","image-keyboard-response","286","2.0.0","314803","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/23-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","287","2.0.0","315705","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","288","2.0.0","316708","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","851","image-keyboard-response","289","2.0.0","317560","phpbsvpjdr8","bigger","shrew123","to test reflexes","no","stimuli/33-Congruent.jpg","z","","","","","left","z","true"
